,nickname,text,score,like,dislike,time,watch_movie
3781,pangyi1567(plaw****),,10,1,4,2020-09-26 21:44:00,0
3782,잡보이(skyb****),,10,1,4,2020-09-26 20:41:00,0
3783,정혜수(jeon****),원작과 조금 다르지만 그래도 등장인물에 의미가 담겨있는거 같아 그점은 좋았다. 하지만 불사조의 CG처리가 첫장면에 괜찮았지만 계속 나올때마다 눈에 거슬렸다. 그래도 영화 추천,10,1,4,2020-09-26 19:58:00,0
3784,moo(moon****),디즈니 덕후로서 평점이 낮아서 엄청 걱정했는데 저는 엄청 좋았어요!! 특히 액션이 너무 좋았고 이 영화가 보여주고자 하는 의미? 그 점에서 저는 감동 받았어요!!!(저는 감성적>>>>이성적)...,10,1,4,2020-09-25 18:14:00,0
3785,국화꽃(z4vv****),뮬란역 유역비 넘 멋짐,7,1,4,2020-09-25 15:08:00,0
3786,파리투나잇(lgxe****),역시 디즈니는 디즈니였다는 ㅋㅋㅋ,10,1,4,2020-09-22 22:58:00,0
3787,김희람(xwuf****),액션도 그렇고 스토리로 잘 살려낸것 같다,10,1,4,2020-09-22 18:45:00,0
3788,동상이몽(clar****),유역비님 매력적이고 재미있게 봤어요아이들이 보기엔 조금 무섭거나 놀랄수도 있겠지만 전 한번 더 보고 싶네요,10,1,4,2020-09-22 18:43:00,0
3789,lee(lees****),서양감독이 이정도의 동양적 감성을이해하고 구현한다는게 놀랍다아니 감성은 만국 공통의 언어인가,10,1,4,2020-09-22 18:28:00,0
3790,은규(ftvx****),애니메이션에서는 느낄 수 없는 생동감을 느낄 수 있어 좋았습니다,8,1,4,2020-09-21 15:02:00,0
3791,아인맘(ainm****),별 기대없이 관람했는데 유역비의 연기가 부족한듯 보이면서도 자연스러움이 좋았다,9,1,4,2020-09-21 15:01:00,0
3792,코로나(jmiu****),디즈니스러웠던 따뜻하고 감동적인 영화였습니다,8,1,4,2020-09-21 14:22:00,0
3793,dizi****,"유역비가 상당히 매력적이고,  정통 중국 무협에는 못미치지만 액션 장면들의 영상미는 볼만했다.",7,1,4,2020-09-21 14:15:00,0
3794,최민지(myf2****),디즈니 영화는 다 좋아ㅠㅠ,9,1,4,2020-09-21 14:03:00,0
3795,조가원(shei****),네이버평점첨써보는데 디즈니실사판중 젤재밋어요ㅠㅠㅠ 또보러갈거에여...,10,1,4,2020-09-21 00:11:00,0
3796,공주님(kima****),짱 재밌음 유역비 너무 예쁘고 연기도 잘하고 너무 감동임 애니보다 훨 나음 평점 알바들이 평점 안좋게 해놨는데 ㄹㅇ 꿀잼임 또 보고싶음,10,1,4,2020-09-20 22:50:00,0
3797,레오디(suji****),너무 재미있어요. 꼭 보세요. 나만 당할수 없다,10,1,4,2020-09-20 19:43:00,0
3798,에르메스(rqcf****),초딩때 보고 느꼈던 그 감정이 또 다시 떠오른다,8,1,4,2020-09-20 15:18:00,0
3799,고유정(ujun****),"왜 다들 재미없데....? 진심 재밌는데,,,, 물론 주인공이 노래 안불렀고 스토리 조금 다른건 맞는데 그래도 재밌게봄 ㅇㅇ 그리고 ost 웅장하게 재경으로 갈릴때 내 마음도 웅장해짐 ㅋ 유역비 누군지도 모르고 홍콩...",10,1,4,2020-09-20 11:42:00,0
3800,jyh2****,"원작과 비교해서 크게 벗어나지 않고 재밌는데, 원작과 완전 똑같기를 바라는 사람은 그냥 원작을 봐",9,1,4,2020-09-20 00:42:00,0
3801,허임(hyye****),평점이 너무 안좋아서 기대 없이 친구 따라 갔는데 예상외로 재밌었던,8,1,4,2020-09-19 23:52:00,0
3802,swit****,액션도 멋지고 너무 재밌네요캐스팅도 화려하고 볼거리있네요,9,1,4,2020-09-19 23:50:00,0
3803,프로필(esta****),꼭 보세요 ~ 재미있고 감동있습니다 ㅎ,10,1,4,2020-09-19 23:38:00,0
3804,큐쿠우(dlat****),최근본 영화중에 이렇게 뒤끝좋은영화 오랜만이고.  액션도 진짜 쩔고 진짜 지루할틈없고 스토리도 짜임새있고.  굴뚝에 연기가 나도 대박 날수밖에 없음 인성 개떡이라도 실력좋아서 잘나가는 사람들과 같은 이치인듯 싶음. ...,8,1,4,2020-09-19 23:27:00,0
3805,완영(cbg0****),애니와는 조금 변형된 부분도 있었지만 그 나름대로의 재미도 있어서 좋고 감동도 잘 잡은 것 같아서 개인적으로는 너무 재미있게 봤습니다^^,8,1,4,2020-09-19 21:05:00,0
3806,quar****,이상한 감상평이 조직적으로 선점한거니.. 선입견갖지말고 봐라. 영상미며 좋음.. 여자로서 당당히 밝히며 싸우는 장면에서 뭉클,10,1,4,2020-09-19 17:53:00,0
3807,보우야 하루미치(qkra****),잘봤습니다 옛날 강인한여자 잘 표현했어요 ㅎㅎ 역시 디즈니,8,1,4,2020-09-18 22:12:00,0
3808,어란(c41m****),강인한 여성상을 보여주는게 마음에 듭니다,8,1,4,2020-09-18 11:18:00,0
3809,재잘재잘(ours****),유역비의 부드러운 액션 장면이 멋있어요,10,1,4,2020-09-18 07:54:00,0
3810,아슬란(heer****),엄청난 대작 중국 영화... 디즈니 몰락의 시작.,10,1,4,2020-09-18 07:38:00,0
3811,김성심(tjdt****),영상미와 내용이 너무 좋았어요!!! 그리고 유역비배우님께서도 연기를 너무 잘했어요!!,10,1,4,2020-09-17 22:44:00,0
3812,하얀테의(ysh5****),최고의 영화다. 한번더 보러가야지,10,1,4,2020-09-17 22:39:00,0
3813,수성(piot****),오래만에 본 영화라서 그런가 재미있다,10,1,4,2020-09-17 22:00:00,0
3814,트렌스(hero****),나름 유역비도 이쁘고 시간가는줄 모르고 재미있게 봤네요^^,10,1,4,2020-09-17 21:46:00,0
3815,오봉(ohku****),재미있어요!!!!^^,10,1,4,2020-09-17 21:24:00,0
3816,쏘르(awjl****),영화는 영화로만.^^ 적당히 8점~!,8,1,4,2020-09-17 19:08:00,0
3817,테리우스(zqsa****),출연배우의 논란만 아니었어도..1번 더 봣다..,8,1,4,2020-09-17 18:41:00,0
3818,윤용철(rc93****),실사만의 매력이 느껴집니다~^^,8,1,4,2020-09-17 18:37:00,0
3819,그레이브(dksh****),20세기 홍콩영화보다도 액션이 딸립니다.하지만 봐줄만은 합니다.여성인권에 대한 내용이 메인이며 생각할 거리가 많습니다. 마녀 역으로 급진 페미도 하나 나오는데 중간에 죽어서 괜찮아요.,10,1,4,2020-09-17 17:51:00,0
3820,달수행님(cwrq****),나름대로 실사만의 매력이 있네요,9,1,4,2020-09-17 14:10:00,0
3821,연이(krgl****),영화 잘만 만들고 과하지도 않고 배우들도 좋구만 괜시리 애니 아니라고 욕질들이야;. 영화는 영화로 보길,10,2,5,2020-10-19 17:26:00,0
3822,gigin(yona****),다들 박평식화 되어서 평론가인줄...전 유역비의 매력에 빠져서 정말 시간가는줄 모르고 봤습니다..견자단과 공리 그리고 유역비를 본것만으로도 너무나 재미난 영화였습니다. 뻔한 스토리라고는 하지만 그래도 뭉클한 장면이 ...,10,2,5,2020-10-11 04:26:00,0
3823,하하호호(yura****),영화는 괜찮았는데 오히려 유역비의 발언으로 인해 영화가 가려지는 느낌,10,2,5,2020-10-08 15:53:00,0
3824,블루아이언(ilov****),유역비 이쁘고액션 커버 화려합니다.볼만합니다.강추입니다.일부 악평에 현혹되지마세요.,10,2,5,2020-09-30 10:45:00,0
3825,lapetite(yeon****),원작이랑 다르긴 하지만..볼만해요,8,2,5,2020-09-29 16:34:00,0
3826,임설아(lims****),유역비님 얼굴 보는 재미가 정말 쏠쏠합니다서론이 약간 긴 감이 없지않아 있지만 저는 재밌게 잘 봤습니다,10,2,5,2020-09-28 12:47:00,0
3827,김민성건축사(ca_a****),영화는 그냥 영화다 정치를 왜 달고 들어가냐...재밌다 중국영화에서 나오는 말도 안되는 내용도 없고...,10,2,5,2020-09-28 10:37:00,0
3828,chloe(chlo****),원작하고 내용이 다른 부분도 꽤 있었고 액션과 스토리가 장난 아닙니다. 재미없다고 했는데 저는 재미있었어요=) 그리고 ost가 없어서 더 몰입 됬던 것 같아요.,10,2,5,2020-09-27 19:57:00,0
3829,쉴(smil****),여자라는 삶에서 여러가지 벽에 막혀 그속에서 나오지못하고 사회적 시선속에 안주하는경우가많다.여자는이래야해..하는하지만 그것은 여자들이 만든것일수도있다.뮬란은 그것이 스스로 극복하고 장점을 발견하과정속에 여자라서 뛰어...,10,2,5,2020-09-26 22:54:00,0
3830,짱보리(jang****),"이미 아는 내용이지만,  아주 재밋게 봤어요^^ 유역비가 뮬란역에 잘 어울리네요 ~",10,2,5,2020-09-26 21:41:00,0
3831,jen(jenn****),왜 사람들이 재미없다고하는지 이해가 안감 디즈니 영화중 제일 최고였다 뮬란 한번보세요 두번보세요 세번보세요 호불호가 갈리는데 OST없어도 그만큼 재밌음 원작과 다르긴하지만 그것대로 스릴있고 재밌음  소장해서 보고싶다...,10,2,5,2020-09-25 19:49:00,0
3832,이겸(lkso****),시원한 느낌의 영상과 배우들의 연기가. 좋다,10,2,5,2020-09-24 09:38:00,0
3833,소군이(wjsg****),설산전투에서 견자단이 맨손으로 싸우던 모습이 뇌리에서 잊혀지지 않는다.넘흐 재밋자나 빵터짐,8,2,5,2020-09-24 02:19:00,0
3834,Ajargo Jargo(oq02****),다른건 몰라도 영화가 주는 감동과 대사들이 너무 좋당,10,2,5,2020-09-23 13:05:00,0
3835,융드옥정(t2v2****),근래 본 영화들 중 가장 재밌게 본 영화,10,2,5,2020-09-23 13:03:00,0
3836,2031(92_1****),선미 연기 잘하네~~~~,10,2,5,2020-09-20 20:08:00,0
3837,whw(sucj****),조인성 빠순이 영화 안시성과 비교하면 안시성이 더 명작임,1,2,5,2020-09-19 10:52:00,0
3838,Iwtuu(tjdd****),"방금 보고왔는데 엄청 재밌는데?? 평점 왜그러지,, 평점 좋은거 비공 많던데 이것도 비공 누르겠지 에휴 . 평점 믿지 마시고 한번 봐보세요. 충분히 볼 가치 있음.",10,2,5,2020-09-18 23:31:00,0
3839,Areal(pass****),그냥 다른 지식 없이 애니도 안보고  이 작품으로 뮬란을 처음 알았을 때 재밌는 영화인가?물론이다. 그 점에서는 수작이다.논란이 있어 안타깝지만 작품 내적으로 수작,10,2,5,2020-09-18 02:49:00,0
3840,ceoc****,It is a gorgeous movie with bright actors and actress with the meaningful value.,10,2,5,2020-09-17 15:05:00,0
3841,정미라(ditl****),,10,2,5,2020-09-17 13:53:00,0
3842,조채은(choc****),,10,2,5,2020-09-17 13:35:00,0
3843,사슴(ccyw****),이상하네 난 재밌게  봤는데요..내가 이상한건가?ost최고임.,10,3,6,2020-10-08 21:48:00,0
3844,성영호(wer8****),"진짜 가슴이 웅장해졌어요. 다른 사람들에게는 재미 없었을지 몰라도, 저는 진짜 재미있게 봤어요!!",10,3,6,2020-09-30 01:12:00,0
3845,doc(drli****),여성으로서 차별을 극복하고 나라와 집안을 구하는 얘기 ~ 감동적이었습니다. 중학생 제 딸은 울었습니다.,10,3,6,2020-09-29 23:57:00,0
3846,봉쥬르(z05t****),원작을 보지 않아서 그런지 너무 멋있고 재밌었어요,10,3,6,2020-09-23 17:45:00,0
3847,천사곰돌이(namu****),솔직히 오케이마담보다는 10배 괜찮은듯볼만합니다,10,3,6,2020-09-19 10:38:00,0
3848,동글이(trav****),,9,3,6,2020-09-19 03:31:00,0
3849,바헤르미(h121****),갑자기 무술을 배우고 싶네요. 나도 팔자가 쎈 여자인지...,9,3,6,2020-09-19 01:28:00,0
3850,bbar****,나는 충분히  재밌었는데.. 나만 그런거 었나?  알 수가  없네,8,3,6,2020-09-17 15:43:00,0
3851,pato(mila****),기대하고 기대하던 영화!! 역시 유역비 뮬란 잘 소화하시네요,10,7,10,2020-09-17 11:26:00,0
3852,빗방울(chan****),좋은 영화를 망쳤다고 말하기는 그렇고 그냥 아이들이 보기에는 그리 나쁘지 않다.영상미와 사운드가 바쳐주고 있다.^^,6,0,4,2020-10-04 20:12:00,0
3853,닭템(fftp****),가산롯시] 디즈니 느낌이 물씬 풍겼다. 그래서일까? 잔인한 장면은 없고 영화내내 전투씬 스케일이나 병사간 대결이 너무 소규모고 기교적이라 국가 규모 전쟁이라기 보다는 무협문파끼리 대결 같았다. '마녀'...,7,0,4,2020-10-01 14:44:00,0
3854,조강현(nych****),원작 애니메이션보다 메시지가 분명해졌습니다!메시지가 분명해지는 것을 좋아하진 않지만 메시지가 디즈니다운 메시지여서 좋게 봤습니다. 그리고 중간중간 음악에 원작 노래들의 멜로디들이 들어있어서 디즈니의 오랜 팬분들이라면...,8,0,4,2020-10-01 12:55:00,0
3855,폭간(gien****),20만이나 봤어???? 조선족 짱깨 존나 많네,1,0,4,2020-09-27 16:28:00,0
3856,건강하자(d31x****),원작이랑 다르긴 하지만 실사만의 매력이 확실히 있네요ㅎㅎ,9,0,4,2020-09-25 11:29:00,0
3857,수니(suye****),감동적이고 특히 여주인공 눈빛이 마음에 든다,10,0,4,2020-09-24 16:02:00,0
3858,청(star****),재미있어요~왜재미없다하는지???,10,0,4,2020-09-23 10:10:00,0
3859,5년째권정민쳐돌이(wlgn****),"전 너무 좋았어요..ㅠㅠ중국정통 배경에 중국배우들이 영어하는게 너무 어색하긴 했지만요..여자라고 해서 연약해야 하고, 여성스러워야 하고, 좋은 남자 만나 시집가야 하고... 이런 관념을 깨주는 영화라서 좋았음밑에 안...",10,0,4,2020-09-21 19:36:00,0
3860,rsh4****,,10,0,4,2020-09-21 19:35:00,0
3861,징크스(llee****),They only have one reason to give bad evaluation. its jealous.,10,0,4,2020-09-21 19:33:00,0
3862,횻짱(rkwk****),유역비빼고 씽크로율 높움연기는 잘함,10,0,4,2020-09-20 21:48:00,0
3863,권도영(doyo****),"영화의 부실한 점들을 어떤건 수용하고 또 어떤건 인정하지 않지만 영상 색감 ,화려한 많은 볼거리 ,원작에서 온 대략적인 재밌는 줄거리 등등 많이 후하게 평가해서 적당히 재밌게 볼 만한 영화인 것같다. 그리고 원작에 ...",10,0,4,2020-09-20 21:17:00,0
3864,희영(02v1****),걱정했다만 나름 재밌게 보고왔음. 공리 카리스마는 여전하네,9,0,4,2020-09-20 19:51:00,0
3865,쿠크다스(myrm****),재밋는데 왜뭐라들하시지,10,0,4,2020-09-20 18:53:00,0
3866,사랑(uueu****),아이들과 재밌게 봤어요. 유역비 너무 이뻐요.,10,0,4,2020-09-20 17:55:00,0
3867,최봉선(dani****),매우 좋습니다. 애니메이션와 많이 비슷하지만 그냥 영화라 좋네요,10,0,4,2020-09-20 16:19:00,0
3868,늘보(will****),,10,0,4,2020-09-20 07:46:00,0
3869,dist****,이정도면 볼만한데 중국에선 대박 날듯,8,0,4,2020-09-20 07:21:00,0
3870,태영파파(kahn****),디즈니 느낌이 없는 중국 색채의 영화지만 볼만함,8,0,4,2020-09-20 05:50:00,0
3871,아보카도(2008****),재미있고 주인공들이 연기 잘해서 몰입도가 높았어요!그런데 애니매이션이랑은 스토리가 달라서 애니매이션 스토리를 원하셨다면 조금 실망하실수도 있어용'^',9,0,4,2020-09-19 22:11:00,0
3872,현미닝(oftb****),뮬란보다 시아니앙이 더 기억에 남는다,8,0,4,2020-09-19 21:36:00,0
3873,lucy(kinl****),좀 식상한면이 있지만 그래도 디즈니 답게 재밌습니다. 다만 특유의 뮤지컬갵은 전개가 없어서 아쉽네여,9,0,4,2020-09-19 21:15:00,0
3874,hadu****,내가 보기엔 세상 둘도 없는 페미영환데 왜 조용하지???,10,0,4,2020-09-19 21:02:00,0
3875,찌쭈(csah****),"디즈니에 맞는 영화, 정치적인건 잘모르겠고..",8,0,4,2020-09-19 19:59:00,0
3876,social city(inte****),스토리는 나름 괜찮아요,8,0,4,2020-09-19 19:43:00,0
3877,풉(hami****),,10,0,4,2020-09-19 19:10:00,0
3878,kyie****,코로나로 오랜만에 영화관 넘좋았음 뮬란 동화책보다보면 뿅가는데 왜이리 평이안좋지? 어른들 보는거 아닌데ㅋㅋ 어린이 가족영화로 추천 ~,10,0,4,2020-09-19 18:52:00,0
3879,라훌(vimu****),완전 재밌음 카티르시스 생김,10,0,4,2020-09-19 18:35:00,0
3880,엉뚱이(ppop****),잼나게봤음.유역비 넘나이쁨,10,0,4,2020-09-19 18:35:00,0
3881,ajsu****,나는 뮬란을 믿는다..,10,0,4,2020-09-19 18:07:00,0
3882,hal7****,,10,0,4,2020-09-19 17:57:00,0
3883,블루레나(ghkd****),감동깊게 잘봤습니다..때론  눈물이  때론 웃음도 주는 영화네요!,10,0,4,2020-09-19 17:08:00,0
3884,리정혁(dkxm****),재밌게보고있습니다.,10,0,4,2020-09-19 17:02:00,0
3885,James(jame****),,10,0,4,2020-09-19 15:38:00,0
3886,로라(eyr0****),별로라는얘길마니들어서 기대없게봤는데재밌고 감동있고 집중했어요,10,0,4,2020-09-19 15:25:00,0
3887,쥰군(dlsd****),영상미만! 디즈니 풍입니다ㅎㅎㅎㅎ영상미 연출은 미쳤으나 디즈니의 유쾌한느낌도 하나도 없고 대사가 너무 없어요ㅎㅎㅎㅎ 뮤지컬이 아니다 보니 노래 음악도 없고 ....  뮬란 = 리플렉션 인데  영화 보는 동안 리플랙션...,8,0,4,2020-09-19 14:19:00,0
3888,배수린(bsl7****),,10,0,4,2020-09-19 11:40:00,0
3889,jung(wjdg****),중국이라는 이유하나로 평점테러 주지말고 작품성을 보면 나쁘지 않음,9,0,4,2020-09-18 21:42:00,0
3890,쉐킷(h33a****),처음부터 기대하고 봤는데도 재밌었어요,9,0,4,2020-09-18 21:38:00,0
3891,백지연입니다(back****),유역비가 눈빛으로도 연기하는 듯빠져들어서 보았다. 왜 오만가지 편견들로 이영화를 바라보려고 하는가 그냥 보아라 생각보다 큰 감동이 남게 될 것이다.,8,0,4,2020-09-18 21:31:00,0
3892,007s****,중국이 정말 위대한 나라라는걸 다시한번 알고갑니다 최고의 디즈니 영화!,10,0,4,2020-09-18 20:40:00,0
3893,sakamoto(kims****),그래도 볼만한것같습니다애니에서보다가 영화로보니 만족했습니다,10,0,4,2020-09-18 19:26:00,0
3894,김기수(t5mx****),걱정 했던 부분들이 다 커버가 되도록 연출을 잘 했네요,8,0,4,2020-09-18 19:05:00,0
3895,뚜기(dldi****),유역비 연기 잘하고 영상미 좋구..! 재밌게 봤어요!,9,0,4,2020-09-18 19:03:00,0
3896,데미얌(xfd3****),시앙니앙VS뮬란 둘이 나올때 왜케 긴장댐 ㅎ,7,0,4,2020-09-18 18:25:00,0
3897,인안유(lll1****),자신의 가치를 깨닫는 일이 가장 중요한 일이라는걸 또 한번 느끼고 옵니다,8,0,4,2020-09-18 18:23:00,0
3898,현지가(xnyn****),애니메이션과는 또 다른 느낌,8,0,4,2020-09-18 18:07:00,0
3899,선물(zmln****),진짜 재밌어.. 내스타일..><,9,0,4,2020-09-18 18:07:00,0
3900,파이트(rbgs****),역시 뮬란은 뮬란이었다,8,0,4,2020-09-18 18:07:00,0
3901,Mercedes Benz(gch1****),,10,0,4,2020-09-18 18:03:00,0
