,nickname,text,score,like,dislike,time,watch_movie
1410,목말라(gta2****),좋아요 홍상수 영화라면 믿고 봅니다.,7,2,8,2017-04-02 17:43:00,관람객
1411,울림(wkim****),예의 홍감독 스타일의 또다른 버젼.  이번엔 띰이 사랑!영원한 미스테리 사랑!배우들 연기가 너무 자연스러워 좋았다.,9,2,8,2017-04-02 13:19:00,관람객
1412,비둘기(cgy9****),볼만해엽ㅎㅎ재밋어여 ㅠ,8,2,8,2017-04-02 12:36:00,0
1413,AllAboutNY(alla****),밤의 해변에서 혼자. 밤의 해변에서 혼자,8,2,8,2017-04-01 21:15:00,관람객
1414,욱(mach****),좋은 몰입도약간의 합리화,7,2,8,2017-04-01 18:31:00,관람객
1415,ㅇㄱㅇ(egay****),떳떳하지 못하기에 거짓이 없어야만 했고 영원할 수 없기에 이른 인사를 해야 했고 다 버릴 수 없기에 영화는 남아야 했다,7,2,8,2017-03-30 10:31:00,관람객
1416,David Hwang(take****),포장하거나 꾸밀 필요 없는 인간 본연의 진짜 사랑이야기...,9,3,9,2017-06-03 20:34:00,0
1417,김명신(kmsc****),불쑥 불쑥 튀어나오는 주인공의 노여움이 힘든사랑을 하느라고  많이 지친  몸과 마음  탓이려니 생각하니   절절한 슬픔이 느껴져서  마음 아팠던 영화    차분하게 보기좋았던 영화,8,3,9,2017-05-01 22:11:00,관람객
1418,서머(ako7****),"김민희는 정말 예쁘고, 진행은 리드미컬 하고, 대사는 아리더라.",9,3,9,2017-04-20 17:47:00,관람객
1419,hyun****,김민희 연기에 자연스럽게 빠지면서  생각하는 시간이 좋았던 영롸,8,3,9,2017-04-20 17:26:00,관람객
1420,쩜(eden****),1편 정말 좋았다. 과한 것도 없고 자연스럽고 잔잔하고.. 홍상수 영화 중 제일 좋았다 1편.,8,3,9,2017-04-19 18:55:00,관람객
1421,hot3****,쓸쓸하고 공허하다. 아무도 없는 해변에서,8,3,9,2017-04-19 13:11:00,관람객
1422,부엉(ejcw****),저는 영화 좋았어요 잘봤습니다 !,8,3,9,2017-04-19 13:10:00,관람객
1423,ㅎㅎ(jing****),큰 기대없이 갔는데 나쁘지않았습니다. 영화를 보는 내내 김민희가 굉장히 매력적이었습니다.,7,3,9,2017-04-19 12:47:00,관람객
1424,로빙화(daew****),사람은 인간이다 ㅡ 인간은 사람이다 ㅡ 전부 똑같다 ㅡ 그 진부한 말에 대한 대답,10,3,9,2017-04-12 17:09:00,0
1425,hiver(kink****),홍상수 감독 영화를 봐 오지 않았다면 당연히 역겨울 영화. 봐 온 나로서는 평타이나 여배우 김민희... 누구 말대로 너무 아깝다....,7,3,9,2017-04-09 21:35:00,관람객
1426,rose****,"사랑과 인생에 대한 정직한 서사가 마음 한가운데를 울렸다. '사랑받을 자격'에 대해서, '진짜'에 대해서 생각했다.",8,3,9,2017-04-09 21:34:00,관람객
1427,head****,예상했던 것 보다 재미있었고 김민희 연기 잘함. 오히려 문성근이 연기력 딸려보였음.,7,3,9,2017-04-07 21:38:00,관람객
1428,뽄드(cksd****),김민희 연기 되게잘하네요,9,3,9,2017-04-07 12:40:00,관람객
1429,돌(fhfl****),카페나 술집에서 만난 옆 사람들의 아무말 대잔치를 보는듯한,9,3,9,2017-04-06 12:11:00,0
1430,한주희(zzan****),그 사람 보고싶다 꿈에서라도,8,3,9,2017-04-05 20:26:00,관람객
1431,다으리(xsmi****),감독니 본인의 상황과 얘기를 영화로 만든다면 이정도는 만들어야 될 듯 싶다,8,3,9,2017-04-03 22:17:00,관람객
1432,북헌터(book****),보고나서 얘기하면 안되겠니? 영화는 영화로 보면되는거고 그들이 사랑하는 방식이 다르다고 미워하진 말자,9,3,9,2017-04-01 13:12:00,0
1433,eliz****,세상에 외치는 홍상수의 목소리사람에 읊조리는 김민희의 시낭송,6,3,9,2017-03-28 22:48:00,관람객
1434,제쓰(jisu****),"""사랑할 자격도 없는 것들이 내 사랑을 논해?! 니 옆에 있는 그 피곤하게 떽떽대는 여자가 니 기를 다 빼앗고 있는데 그게 사랑이니?"" 저는 감독님 팬입니다만. 이번 영화는 너무 변명의 향연. 생각보다...",6,3,9,2017-03-28 14:04:00,0
1435,금별(hhh7****),불륜이라  손가락질만 할것이 아닌  이성적으로 그리고 진지하게 고민해볼 문제인거 같습니다. 다음 작품이 기대됩니다. 잘봤습니다.,8,3,9,2017-03-28 10:18:00,0
1436,꿈의팝송(from****),홍상수의 예전 작품 중 자기 몫의 감정을 이렇게 오롯이 안고 가는 캐릭터가 있었던가,7,3,9,2017-03-28 09:41:00,관람객
1437,동혁(east****),"처연한 분위기 속, 오롯이 빛나는 김민희라는 배우!!",8,4,10,2017-04-24 17:21:00,관람객
1438,monaco77(mona****),나까지 서글퍼졌다. 정재영의 해맑은 연기 웃음이 난다.,8,4,10,2017-04-07 15:28:00,관람객
1439,오아시스(sing****),기대한 만큼 좋았고 김민희의 연기가 좋았다,9,4,10,2017-04-06 21:41:00,관람객
1440,던져(suzu****),세월이 흐르면 모든것도 세월과 또그렇게 흐르겠지요 이 영화에서 드러나는 감정이 장난이아니길 바라며 포기할건 포기하고 사랑을 선택한한 남자가 멋지네요 서로 절실한 사람끼리 살아야죠 더는 상처 없이 이 영화는 잊지 못할...,8,4,10,2017-04-06 10:37:00,관람객
1441,bohn****,홍상수 감독이 만든 19편의 영화중 17편을 보았다. 그 중 최고의 영화. 배우 김민희의 베를린 영화제 여우주연상 수상이 괜히 주어진 것이 아님을 입증했다.  예술은 그 자체만으로 평가되어야한다.,9,4,10,2017-04-05 17:52:00,0
1442,박상은(sang****),누가 뭐라해도 난 배우 김민희를 응원한다. 왜 이런 마음으로 살게되었는지..라고 읖조리며 그렁그렁하던눈이 너무 아프다.,9,4,10,2017-04-03 10:02:00,관람객
1443,끌로(jeey****),영희는 쓸쓸하고 사랑스럽다,7,4,10,2017-03-30 13:34:00,관람객
1444,eo(bse0****),자기 변명의 권력을 가지는 것 또한 능력,8,4,10,2017-03-29 23:15:00,관람객
1445,하루하루(wjyb****),멋지다 라고 밖엔...자신의 생을 고스란히 살아가는 인간이 몇이나될까..,9,4,10,2017-03-29 11:32:00,0
1446,july****,배우들의 생활 연기...,8,4,10,2017-03-28 20:33:00,관람객
1447,rigel(rige****),내가 예상했던 그의 세계가 생각보다 많이 나오지 않아 당황했지만 그것이 없어도 그의 세계는 여전히 그의 세계였다. 그의 세계는 확장되며 완성되어 간다.,8,5,11,2017-04-02 05:13:00,관람객
1448,뿅뿅뿅(sasy****),울림은 있네요. 잘봤습니다.,8,5,11,2017-03-29 21:12:00,관람객
1449,커피투데이(coff****),지루한듯 하지만  묘하게 매력잇는 영화엿습니다,9,5,11,2017-03-29 11:45:00,관람객
1450,love****,외로이 부유하지만 물빛처럼 빛나고 그 주위는 시들어버렸다.,9,5,11,2017-03-28 23:52:00,관람객
1451,리아리아레(like****),잊고있던 사랑에 대한 고찰. 대부분은 익숙함이나 외로움때문에 의리때문에 모험을 할 생각조차 못하죠. 어찌되었던 그런게 있긴 있나보다하는 생각이 들었습니다.,8,5,11,2017-03-28 16:18:00,0
1452,hyoe****,문성근의 연기력 대단하네요,9,5,11,2017-03-26 19:47:00,관람객
1453,뱀부(222j****),좋았어요 1부 2부 나눠진게 신기했고요 배경음악이 극의 분위기를 극대화해준거 같아요,10,6,12,2017-05-01 01:05:00,관람객
1454,토끼씨(midn****),안볼 영화에 굳이 악평달고 가는 사람들 심보 참 더럽고 못됐다ㅋㅋ 그냥 관심을 주지 말던가,10,6,12,2017-04-09 19:53:00,0
1455,milk****,영화잘봤습니다또보고싶습니다,10,6,12,2017-04-05 11:12:00,관람객
1456,홧팅(hsw5****),굿이다.  꼭봐라 강추영화임,10,6,12,2017-04-04 02:03:00,0
1457,톰과제리(lyl6****),진솔하고 솔직한점이 좋았다,9,6,12,2017-03-29 19:47:00,관람객
1458,okas****,"자기들의 이야기가 아닌 자기들이 대중에게 하고싶은 이야기.  공감, 비공감을 떠나 창작자들의 힘과 패기에 박수.",9,6,12,2017-03-25 20:18:00,0
1459,비키(kans****),하고싶은 말을 영화로 표현하는그이상도 그이하도 아님...,7,6,12,2017-03-23 16:06:00,0
1460,RigaD(3rig****),좋은 영화 잘 봤습니다.,10,7,13,2017-06-01 23:08:00,관람객
1461,Sleep disorder(marp****),너무잘봤어요 재밌았어요,10,7,13,2017-05-17 16:43:00,관람객
1462,공공(rhdw****),더욱 섬세해진 시선에 놀라다,10,7,13,2017-05-02 17:30:00,관람객
1463,Gle(gles****),김민희 연기 좋네요 예붐,10,7,13,2017-04-16 19:00:00,관람객
1464,아나아나(form****),덕분에 푹 자고 나왔습니다.,10,7,13,2017-04-06 22:24:00,관람객
1465,빅(taeb****),"솔직함의 힘. 예상치 못하게  가슴을  때리던....    영희,, 김민희의  외침이  마음에 남는다",10,7,13,2017-04-03 13:49:00,0
1466,jsun****,생각보다 많은걸 느끼게해주는 영화였어요,10,7,13,2017-04-01 20:31:00,관람객
1467,2901****,"재미는 좀 떨어지지만, 김민희에 대한 감독의 걱정, 마음,그들의 생각을 알수있다. 그들의 생각은 알겠지만 어차피 이해불가,그냥 그들대로 살게 냅둬라",7,7,13,2017-03-26 16:38:00,관람객
1468,이안홍빈(2and****),김민희 연기 최고. 그간 봐온ㄴ 홍감독의 영화 중 단연 좋았다,10,8,14,2017-04-17 09:43:00,관람객
1469,감히메(lint****),영화는 영화로 보세요 영화평론하는데서 사람평가하지마시구요 심지어 영화보지도 않은 사람들이 와서 욕함 영화 너무 좋았어요!,10,8,14,2017-04-07 12:34:00,0
1470,과테말라커피(blue****),좋았습니다 김민희 연기가 제목하구 딱 맞았어요,10,8,14,2017-04-07 00:14:00,관람객
1471,hana(hnj0****),홍상수와 김민희의 영화 김민희 연기잘하네,10,8,14,2017-04-02 11:20:00,관람객
1472,HM(iamh****),별점테러 하기전에 영화라도 보고 판단하는게..,7,9,15,2017-03-27 11:18:00,관람객
1473,흰마(gmls****),재밌을거 같아요 보고싶다,10,9,15,2017-03-27 09:09:00,0
1474,김윤남(evae****),불률 어쩌구하면서 평정테러하는 것들 때문에 무조건 저는 10점 줍니다. 영화 너무 좋았어요,10,10,16,2017-04-02 02:52:00,0
1475,딸기(colo****),감독은 시종일관 관객들을 훈계한다. 그의 궤변은 그저 유치한 변명으로 느껴졌다. 하지만 김민희의 연기만은 빛났다. 국내 여배우중에 가장 정점에 올랐다는 생각이 들 정도로. 홍상수영화가 아닌 다른 영화에서 볼수 있다면...,7,10,16,2017-03-24 01:56:00,0
1476,나래(joon****),"배우를 영화 안에서 연기하는 사람으로만 바라본다면 이 영화는 또 다른 사랑의 정의를 논하는 영화일뿐. 진짜와 가짜, 사랑이 고상한지 아닌지는 개개인의 정의에 따라 다를뿐. 도덕적 잣대는 영화 밖에서, 영화는 영화대...",8,11,17,2017-03-27 18:31:00,관람객
1477,Daisy97(eelo****),"너희 중 죄 없는 자, 저들을 돌로 쳐라",10,11,17,2017-03-27 09:29:00,0
1478,fudn****,단 한순간도 눈을 뗄수 없었던 불안한 감정의 가장 완벽한 영화였던것 같다. 마치 작가가 예술적 감성에 대한 자위를 하는듯 언제 깨어질지 알수 없는 그 불안한 배경속에서 무언인가 미친척 찾아 헤매는 감성의 연기와 연출...,10,11,17,2017-03-25 16:30:00,0
1479,1017z(idio****),영화 평가하라고 했지 누가 인성평가 하라고 했냐?,10,12,18,2017-03-30 07:46:00,0
1480,Aloha(coyu****),뽕짝도 좋은 음악이고 프로그레시브  락도 좋은 음악이다 뽕짝 광팬이 프로그레시브 락 공연장에서  가수 사생활에 광분해서  음악이 저질이라고 말하는것과 같다   기승전결만아는 아메바 뇌구조라면 평생가도 이해못하는 이야...,10,12,18,2017-03-25 20:37:00,0
1481,필마인드(film****),"개인적으로 내 취향은 아니지만, 평점 테러는 아니지 영화는 영화로 봅시다 테러범 퇴치용으로 십점 준다",10,13,19,2017-03-24 17:15:00,0
1482,몽크(lead****),이렇게 아름다운 여배우와 연애할 수 있다면야,7,0,7,2017-05-03 09:29:00,0
1483,rope****,불륜커플의 면죄부가 되는 영화로 다루어 지지 않길,7,0,7,2017-04-16 20:26:00,관람객
1484,trio****,"오, 사랑.대체 그게 뭐길래",8,1,8,2017-05-02 02:14:00,관람객
1485,홍조(hong****),맥주한잔하고싶었다 분위기도 너무 좋고,9,1,8,2017-05-01 23:51:00,관람객
1486,kitschiker(jsmi****),할말 다해서 속시원할듯,7,1,8,2017-05-01 21:46:00,관람객
1487,win29(cyja****),감정에 충실하려하면서도배경과 음악이 아름다워 격정을다소 누그려주는듯 하염습니다.정재영씨의 연기 전반부의 중년여성연기가 돋보였습니다.,9,1,8,2017-04-17 17:41:00,관람객
1488,dpdu****,김민희연기의 그 어색함과 오글거림이 계산된 연기였다면 정말 연기점수는 높게주고싶은영화,7,1,8,2017-04-17 15:45:00,관람객
1489,flow****,"현실과 영화, 폭팔과 누름 사이의 아슬한 긴장감을 김민희의 연기를 통해 느낄 수 있었다",8,1,8,2017-04-16 23:08:00,관람객
1490,quee****,"영희의 시선, 관점, 주장으로 전개되는 흐름이 지루할 틈 없이 전개되어 흥미로웠다. 사랑의 적절함, 자격 등에 대해 생각하게 하는 내용이 마음에 와 닿았다.",7,1,8,2017-04-16 21:51:00,관람객
1491,안녕(jw96****),약간 지루할 수 있지만 끝까지 보고 나면 여운이 많이많이 남는 영화입니다.,7,1,8,2017-04-16 18:29:00,관람객
1492,fema****,감독과 배우의 다큐멘터리를 보는듯. 그러나 재미있음.,8,1,8,2017-04-11 21:25:00,관람객
1493,달쿠키(ibe8****),재밌게 봤어요 ~ 김민희 홍상수의 이야기들,8,1,8,2017-04-11 19:47:00,관람객
1494,윤재훈(bied****),"삶은 삶, 영화는 영화.",9,1,8,2017-04-10 14:38:00,관람객
1495,준리(blue****),본인들 얘기지만 재밌었음,8,1,8,2017-04-10 10:41:00,관람객
1496,jylee(stan****),당신 자신의 것과 당신 자신의 것이 아닌 것,7,1,8,2017-04-10 09:43:00,관람객
1497,youn****,어느순간 아픔도 달콤해진다,8,1,8,2017-04-10 08:37:00,관람객
1498,임유진(hoe4****),"내용은 김민희 변론,연기는 김민희가 다함.",8,1,8,2017-04-06 22:23:00,관람객
1499,Dd(hoho****),불륜을 합리화 할 수는 없지만 느리고 고독하다,9,1,8,2017-04-04 19:20:00,관람객
1500,kooe****,변명조 찌질한 사랑의 미학.,8,1,8,2017-03-31 15:14:00,관람객
1501,늘상봄날(bbti****),닮은 듯 다르다. 홍상수 영화는 너무 은유적이다. 영희가 아깝다는 말엔 동의.,6,1,8,2017-03-31 09:16:00,관람객
1502,피그렛(minn****),순간순간 김민희 연기에 놀람. 중간에 졸린 부분도 있음.,6,1,8,2017-03-31 02:17:00,0
1503,하나(sgul****),잼있다. 홍상수 영화가 이런거구나. 전 작들도 찾아봐야겠다.,7,2,9,2017-05-01 18:14:00,0
1504,hyuk****,김민희 연기 너무 생생했다,9,2,9,2017-04-29 12:11:00,0
1505,유인(ydu5****),사랑하는데 나이는 무슨 상관모든 게 변하고 관계마저 영원히 머무는 것이 없는데굳이 의미없는 관계는 왜 이어가야 하나도대체 뭐가 더럽고 불쾌한지각자의 삶에서 선택할 뿐이상한데 화풀이하는 사람들보다 훨씬 솔직하고 용기있...,8,2,9,2017-04-23 23:05:00,0
1506,안뇽(mori****),바다를 보며 나도 누워있고싶다,7,2,9,2017-04-22 10:02:00,관람객
1507,의식(agdd****),"만족스럽게 봤습니다. 전하려는 내용이 무엇인지는 잘 알 수가 없었지만, 섬세한 감각이 돋보였습니다.",8,2,9,2017-04-19 00:04:00,관람객
1508,hanqsun(sayv****),"홍상수가 김민희를 위해 만들었다는 생각이 많이 들지만,그래도 홍상수 영화였다.",9,2,9,2017-04-18 12:03:00,관람객
1509,EdwardCK(chkh****),"사랑 받을 자격? 자기 이야기인둣한 대사할 땐 진지한 모습, 사랑이 뭘까? 무엇이길래 이토록 여럿을 아프게할까? 지나고 나서도 같은 마음일까? ^^",7,2,9,2017-04-08 17:46:00,관람객
1510,2262****,진짜 사랑은 무엇일까 ?,8,2,9,2017-04-03 14:34:00,관람객
1511,Dwwhite1004(dwwh****),"파리와 강릉의 아름다운 화면들과 함께 김민희의 대사,표정 의상을 비롯한 뉘앙스들 흥미롭게 집중하며 잘 봤습니다",8,2,9,2017-04-01 17:30:00,관람객
1512,선호(crea****),우리가 자유롭기 위해.,8,2,9,2017-04-01 13:25:00,관람객
1513,최수련(sue_****),납득하기엔 아직 어려운 사랑. 가장 솔직하고 똑똑하게 만든 영화라서. 안타깝다,8,2,9,2017-03-31 22:44:00,관람객
1514,saxe****,홍상수 영화중에가장 튀는 영화. 그럴수밖에 ㅋㅋ,10,3,10,2017-04-14 23:28:00,관람객
1515,미진이(xxx_****),"죄 없는 자는 돌던져도 된다는 말인가, 돌 던지는 건 죄가 아닌가",7,3,10,2017-04-08 17:26:00,관람객
1516,나(marg****),김민희 연기뽕 제대로 맞앗다,9,3,10,2017-04-07 00:23:00,관람객
1517,윤유진(yooj****),계속 기억나는 영화네요,9,3,10,2017-04-05 09:55:00,관람객
1518,빛나(kym7****),김민희의 연기력이 돋보이는 참 괜찮은 영화,8,3,10,2017-04-01 20:47:00,관람객
1519,우리들의 체(ourc****),한국에서 영화를 통해 이런 자기고백 혹은 예술적 포즈를 할 수 있다는 것은 홍상수가 해왔던 노력의 결과이고 김민희와 홍상수의 복이다 이번 자기반복이 성공적이지 못했지만 여전히 나는 홍상수의 새 영화를 기다린다 홍상수...,6,3,10,2017-03-31 23:38:00,관람객
1520,흐갸갉(sayt****),좋았다. 그들의 이야기..솔직하고 담백하고 유머있게,8,3,10,2017-03-30 15:43:00,관람객
1521,슈베르트(gnsk****),내 모습을 보는 것 같다.,8,3,10,2017-03-27 08:27:00,관람객
1522,chuv****,"보이시나요, 저의 마음이~♬",10,4,11,2017-04-27 12:49:00,0
1523,보드카레인(jsw1****),김민희님의 매력이 돋보였습니다,9,4,11,2017-04-02 02:17:00,관람객
1524,하늘빛(suna****),"1부에선 상대여배우와 대사,호흡하는게 서로 맞물려서 뭔가이상하다 싶었는데.. 김민희 연기는 진짜 잘하는듯. 60년대 영화처럼 날것 그대로의 영화라는 느낌을 받았다.",9,4,11,2017-03-29 10:30:00,0
1525,강지수(zoex****),"쓸쓸하고 외롭고 그러면서도 완전 무너져내리진 않았다고, 그렇게 믿자고 말해준 영화. 좋았고, 아무래도 나는 한 번으로는 이해하지 못해 두 세번은 더 봐야할, 그리고 그렇게 할 영화.",7,4,11,2017-03-28 23:34:00,관람객
1526,목캔디(bach****),단순하다가도 복잡한 영화. 친절하게 무엇이 어떤 것을 말하지는 않지만 팩트는 명확했다.,8,4,11,2017-03-28 11:50:00,관람객
1527,bara****,다필요없고 처음부터 끝까지 큭큭대면서 보던 압구정cgv 24일 금요일 열시오십오분 영화 본 두여자 진짜 개극혐 니같은것들이 불륜을 논할 자격이 되냐??(찔리냐 너희들? 왜 신고를 하냐?),8,4,11,2017-03-27 10:24:00,0
1528,랄라(jhop****),영화도 볼 줄 모르는 것들이 왜 욕하고 인신 공격하면서 기웃거리고 보는 건지. ㅉㅉㅉ 너희 수준에 맞는 영화나 찾아서 보거라~,8,4,11,2017-03-27 00:55:00,0
1529,gomg****,의심을가지고 극장을 들어갔다 이해하고 나왔다,9,4,11,2017-03-25 14:58:00,0
1530,00012(swon****),떠나고 싶은 욕구 머무르고 싶은 간절함. 결국은 외로움뿐.,7,4,11,2017-03-25 11:11:00,0
1531,미섬(mees****),영화와 현실의 얽힘과 다름을 좀 구분했으면 싶다.,7,4,11,2017-03-24 10:23:00,0
1532,블랙모스슈퍼레인보우(chri****),김민희의 땋은 양갈래 머리와 민낯이 매우 귀여웠다,10,5,12,2017-04-12 23:17:00,관람객
1533,shyd****,"관계에 있어서의 허무와 그 허무함에서 모든 걸 포기하겠다는 마음이 시작되는 동시에 사랑에 집착하게 되는, 그러므로 다시 살아가는 사람들. 그럴 때 일수록 자신을 돌아봐야한다 진짜 원하는 게 뭔지 끊임없이 물어야한다",8,5,12,2017-03-28 12:04:00,관람객
1534,dang****,위선 가득한 세상에서 솔직하게 살아보려는 몸부림은 그 몸부림만으로도 가치가 있는가. 그것을 증명하기 위해 계속되는 실험. 그것이 끝날때까지 계속 되는 삶. 결코 끝나지 않을 실험.,8,5,12,2017-03-28 12:04:00,관람객
1535,보조기억(lemo****),그와 그의 영화는 그대로지만 관객들은 이제 쉽게 보지 못한다. 기묘한 영화적 체험,7,5,12,2017-03-27 08:56:00,관람객
1536,jhsh****,"홍상수 영화로 봤을때, 전작에 비해 기대이하였다.",8,5,12,2017-03-26 22:54:00,관람객
1537,skyp****,순수하게 영화만 판단 했습니다 3점 드릴게요!,3,5,12,2017-03-23 12:20:00,0
1538,하루한끼(eh64****),김민희...명불허전....,10,6,13,2017-04-16 07:12:00,관람객
1539,blac****,늘 현실같은 영화만 찍던 홍상수가 처음으로 영화 같은 현실을 찍어보여줬다.배우의 입을 빌려 마음껏 관객에게 소리친다.홍상수 감독커리어에 정점을 찍을 역작.,10,6,13,2017-04-06 19:56:00,0
1540,raro****,영화 재밌다. 역시 홍상수 그리고 새로운 시도들도 반갑네요!,10,6,13,2017-04-05 15:43:00,0
1541,limo****,감독의 영화 안에서 누구보다 반짝이는 김민희는 여전히 예뻤다.,9,6,13,2017-04-03 18:01:00,관람객
1542,이미지메이커(jung****),"홍상수의 힘, 더 묵직하고 단단해 졌네요.",10,6,13,2017-04-02 16:30:00,0
1543,정효정(graz****),지금껏 보아온 홍상수 감독 영화중에서 제일 재밌었다.,10,7,14,2017-04-03 01:40:00,0
1544,오민용(11fi****),아주 편협한 작품이자 감독 개인의 최고작이라고 생각합니다,10,7,14,2017-04-02 20:22:00,0
1545,잼잼(jamy****),홍상수감독의 작품중에서 이번것은 작가주의로 기울였다. 난해하면서도 상반된 상황과 상반된 인물을 통해 우리가 진실이라고 여기는 것들이 시간앞에서는 기억으로 남는다. 왜 김민희가 상을 받았는가는 김민희의 표정만 내내 지...,9,7,14,2017-03-29 13:11:00,0
1546,태엽감는새(thsw****),지금까지 봤던 홍상수감독 영화중 두번보고 싶은 영화는 이게 처음이다. 영화안 배우들뿐만아니라 해변 위에 꽂혀있던 나무가지조차 존재 그 자체가 되어 예술적으로 다가옴. 그리고 말해준다. 사랑을 말할때 행불행을 논하는 ...,9,7,14,2017-03-29 01:06:00,0
1547,meri****,"불륜은 잘못이지만, 영화는 영화 대로 보고 평할 줄 아는 이성인이기에 오스트랄로 피테쿠스 수준의 짐승들과 달리 별점 9점 줍니다. 홍상수 감독의 전작들에서 볼 수 없는 캐릭터. 내면이 이토록 짙게 베나온 영화는 처음...",9,7,14,2017-03-28 12:03:00,0
1548,soulbrother(zinh****),another level,10,7,14,2017-03-27 02:32:00,0
1549,헴(090c****),김민희를 위한 영화 상을 받아 마땅하다,10,9,16,2017-04-02 15:30:00,관람객
1550,mist****,괜찮았어요  김민희씨 연기도 많이 안정되 보였고 요즘 한국영화 단골손님들 범죄자 교도소 변호사  정치인 들 안나와서  좋았어요,10,9,16,2017-04-01 19:43:00,관람객
1551,Bomb(jung****),근래들어 이처럼 마음이 충만해지는 작품을 처음 만났다.,10,11,18,2017-04-01 11:08:00,관람객
1552,채정용(wjdd****),남의 일들은 대법관 처럼 왜이래 영화는 굉장했다,10,14,21,2017-03-26 15:23:00,0
1553,행복한블루(lisa****),보고 평가하시길 제발 이곳은 영화를 평하는 곳입니다,10,17,24,2017-03-28 00:53:00,0
1554,성경준(moun****),아름다운 영화입니다 보지 않고 욕하지 마세요,10,17,24,2017-03-25 23:23:00,0
1555,homme(zspo****),우리나라 사람들의 가식적인 고리타분함에  평점이 깍인듯하여 10점준다. 원래 평점은 8점 정도.  사랑에  빠지는건 자기 의지대로 하는게 아닌것을... 비난받을것도 아니다.,10,18,25,2017-03-26 09:40:00,0
1556,은화(kris****),그의 입장에서 그녀가 없어선 안되는 이유로부터 출발된 이야기같아. 서로의 완전한 뮤즈.,10,23,30,2017-03-26 22:40:00,관람객
1557,쥬뗌(iame****),그녀가 계속 영화를 하면 좋겠다. 나는.,8,71,78,2017-03-23 17:11:00,관람객
1558,담다(hkwg****),김민희 연기가 다했네요,8,0,8,2017-05-04 14:42:00,관람객
1559,요렉(sang****),1부에서 김민희 연기가 어색하게 느껴져 이 연기로 어떻게 상받았지 싶었는데 2부 보니 일부러 그런 것이었다.,7,0,8,2017-04-11 16:29:00,관람객
1560,scot****,재미는 있는데 쿨해보이지는 않는다 그래서 재밌나,7,0,8,2017-04-03 21:47:00,관람객
1561,kcho****,김민희 연기의 물이 오르다,8,1,9,2017-04-18 22:28:00,관람객
1562,안유선(yssi****),지금까지 기억나는 인물들의 대사,9,1,9,2017-04-18 10:43:00,관람객
1563,우건희(saja****),"홍상수라는 인물도 감정이 있고, 늙어간다는 것을 그 만의 방식으로 풀어낸 영화. 재미는 좀 떨어지지만, 공감은 좀 늘었다. 김민희의 연기는 명불허전",8,1,9,2017-04-17 13:11:00,관람객
1564,몰러(ipop****),바보들이 리뷰 베스트를 완전 장악,8,1,9,2017-04-09 21:53:00,0
1565,요요꿍(bjgi****),느낌있음 신선함 엉뚱함,8,1,9,2017-04-09 21:16:00,0
1566,정충건(vand****),도대체 창문닦이의 정체를 모르겠다,8,1,9,2017-04-09 21:02:00,관람객
1567,썸마이쎄(some****),확실히 홍상수는 이야기하는 방법을 안다.,9,1,9,2017-04-09 19:16:00,0
1568,Musiclover(cool****),"사랑할 자격이 있는 사람이 있어요? 나는 이것을 사랑에 대해 감당하고 서로를 완벽하게 이해할 수 있는가,였다. 늘 그렇듯 완벽하게 이해할 수 있느냐는 중요한게 아니다.",8,1,9,2017-04-04 09:04:00,관람객
1569,콰가(shes****),픽션과 논픽션의 아슬아슬한 전개는 관객으로 하여금 꽤나 흥미를 유발한다. 하지만 결국 현실 또한 상황으로 설정하고 그 안에 그들은 무슨 말을 하며 나는 무슨 생각을 하는지에 집중 할 필요가 있다. 그들의 질문이 꽤나...,8,1,9,2017-04-02 12:47:00,관람객
1570,kangjunk(coco****),진정성 있는 불륜... 감동적입니다.,8,1,9,2017-04-01 23:41:00,0
1571,kkha****,생각이 많아지는 영화.감독과 배우의 고민이 읽힌다.,6,1,9,2017-04-01 13:28:00,관람객
1572,ldld(babo****),재밌어요 오백원 주세요 거지 입니다,7,1,9,2017-03-28 22:52:00,관람객
1573,고리오영감(mjgi****),홍상수의 첫 여성영화... 처음으로 진정한 여자의 시점에서 세상을 그린다,8,2,10,2017-04-29 18:13:00,관람객
1574,소향(sohy****),홍상수는 홍상수다. 그러나김민희도 김민희다.,8,2,10,2017-04-08 19:38:00,관람객
1575,눈보라(snow****),최근 그녀에게 일어난 일들에 비하면 아름다운 영화였다. 서늘한듯 조금 습기있는 분위기와 옅은 색감과 무엇보다도 뭔가 흐린 느낌의 취한 김민희.,7,2,10,2017-04-06 10:49:00,관람객
1576,jjune(syj7****),"밤의 해변가에서 혼자, 지워질 줄 알면서도 그대의 얼굴을 그리는 것은 지워지는 일이 항상 무의미로 남는 것은 아니기 때문입니다.",7,2,10,2017-04-03 19:17:00,관람객
1577,shin****,홍상수 영화가 변했다 -,8,2,10,2017-04-01 00:28:00,관람객
1578,짱가(mrmr****),김민희연기 잘한다. 그뿐. 나머지는 무슨주제이고 뭔지 당최모르것소,6,2,10,2017-03-28 01:02:00,관람객
1579,스카이(skyw****),감독의 의도를 짐작하기 어려운... 우리 영화 치고는 꽤 괜찮은 영화입니다. 마치 수준 높은 외국영화를 보는듯한 느낌...,8,3,11,2017-04-09 10:25:00,관람객
1580,임주연(imko****),여배우의 감정상태를 잘 표현한 영화였다,8,3,11,2017-04-01 22:43:00,관람객
